Time,Lat,Long,Pitch,Yaw,Roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2015-10-18 20:05:21.953,-36.887135,174.66003,19.50,-32.67,142.40,-840.87,3823.97,-13144.31,-1272.95,108.98,-121.90
2015-10-18 20:05:22.188,-36.887135,174.66003,23.60,-33.12,150.87,-1569.87,3548.97,-12245.31,-1233.95,151.98,16.10
2015-10-18 20:05:22.464,-36.887135,174.66003,19.60,-34.82,157.40,705.13,1055.97,-1983.31,-1237.95,174.98,82.10
2015-10-18 20:05:22.730,-36.887135,174.66003,32.61,-43.05,155.13,-3432.87,5907.97,-11853.31,-933.95,239.98,253.10
2015-10-18 20:05:23.129,-36.887135,174.66003,20.04,-50.94,150.57,-1065.87,1384.97,-9842.31,-1330.95,329.98,203.10
2015-10-18 20:05:23.598,-36.887135,174.66003,22.39,-52.64,150.56,-1311.87,2207.97,-2478.31,-1055.95,213.98,208.10
2015-10-18 20:05:23.866,-36.887135,174.66003,44.52,-93.04,110.66,-2440.87,3205.97,-12331.31,-783.95,271.98,310.10
2015-10-18 20:05:24.268,-36.887135,174.66003,21.34,-75.57,164.70,-2552.87,2035.97,-15885.31,-911.95,273.98,304.10
2015-10-18 20:05:24.803,-36.887135,174.66003,20.08,-74.65,168.11,-1644.87,-509.03,-17511.32,-975.95,322.98,364.10
2015-10-18 20:05:24.984,-36.887135,174.66003,18.62,-76.13,168.97,-1646.87,1124.97,-10959.31,-952.95,439.98,278.10
2015-10-18 20:05:25.660,-36.887135,174.66003,29.58,-65.42,-161.38,-1651.87,-40.03,-18017.32,-1270.95,526.98,287.10
2015-10-18 20:05:25.925,-36.887135,174.66003,23.92,-75.33,-164.99,-1439.87,210.97,-8830.31,-1175.95,717.98,220.10
2015-10-18 20:05:26.773,-36.887135,174.66003,14.92,-79.04,-166.94,-1848.87,-65.03,-11682.31,-1123.95,654.98,45.10
2015-10-18 20:05:27.423,-36.887135,174.66003,12.71,-76.53,-166.50,-236.87,-93.03,-9276.31,-1255.95,536.98,-24.90
2015-10-18 20:05:27.892,174.65775,174.66003,19.23,-74.78,-162.36,-664.87,1396.97,-19312.32,-1321.95,630.98,-28.90
2015-10-18 20:05:28.034,-36.888996,174.65775,16.38,-76.69,-162.11,-1347.87,1937.97,-11699.31,-1278.95,572.98,-86.90
2015-10-18 20:05:28.293,-36.888996,174.65775,15.02,-76.33,-161.84,-269.87,2935.97,-11724.31,-1165.95,530.98,-71.90
2015-10-18 20:05:28.562,-36.888996,174.65775,14.01,-75.98,-161.45,-1022.87,426.97,-13645.31,-1175.95,494.98,-125.90
2015-10-18 20:05:28.879,-36.888996,174.65775,10.85,-77.53,-174.28,-351.87,1253.97,-9776.31,-1173.95,458.98,-114.90
2015-10-18 20:05:29.325,-36.888996,174.65775,19.74,-83.36,160.49,-2532.87,1369.97,-9161.31,-1253.95,491.98,-65.90
2015-10-18 20:05:29.477,-36.888996,174.65775,23.64,-86.75,157.95,-2471.87,4310.97,-18615.32,-1180.95,530.98,-36.90
2015-10-18 20:05:30.028,-36.888996,174.65775,4.35,-89.06,150.24,-1234.87,3866.97,-10914.31,-1217.95,586.98,14.10
2015-10-18 20:05:30.492,-36.888996,174.65775,0.30,-86.09,149.28,-1309.87,3237.97,-7999.31,-1190.95,669.98,34.10
2015-10-18 20:05:30.990,-36.888996,174.65775,2.88,-83.11,155.74,-877.87,3078.97,-7596.31,-1332.95,711.98,29.10
2015-10-18 20:05:31.133,-36.888996,174.65775,-2.05,-84.05,155.61,105.13,1528.97,-5321.31,-1195.95,765.98,-5.90
2015-10-18 20:05:31.334,-36.888996,174.65775,5.32,-85.16,162.78,-54.87,3992.97,-11629.31,-1254.95,699.98,-52.90
2015-10-18 20:05:31.612,-36.888996,174.65775,3.23,-85.91,163.03,-446.87,3251.97,-10130.31,-1218.95,653.98,-89.90
2015-10-18 20:05:32.274,-36.888996,174.65775,1.05,-86.14,163.15,-1179.87,3087.97,-12287.31,-1114.95,688.98,-92.90
2015-10-18 20:05:32.552,-36.888996,174.65775,-1.84,-83.60,163.80,388.13,2463.97,-10954.31,-1153.95,570.98,-188.90
2015-10-18 20:05:32.875,-36.888996,174.65775,4.13,-81.62,160.09,30.13,3776.97,-17782.32,-1184.95,635.98,-166.90
2015-10-18 20:05:33.203,-36.888996,174.65775,14.21,-78.63,169.42,-1089.87,2708.97,-14828.31,-1113.95,585.98,-183.90
2015-10-18 20:05:33.631,174.65903,174.65775,13.51,-78.91,170.45,-1049.87,3286.97,-12762.31,-1325.95,561.98,-167.90
2015-10-18 20:05:33.885,-36.890194,174.65903,13.10,-78.42,172.22,-476.87,2605.97,-13100.31,-1263.95,561.98,-156.90
2015-10-18 20:05:34.295,-36.890194,174.65903,13.72,-76.44,173.28,-1013.87,1717.97,-12889.31,-1163.95,501.98,-211.90
2015-10-18 20:05:34.515,-36.890194,174.65903,17.29,-72.40,174.84,-1447.87,1780.97,-11415.31,-1262.95,357.98,-274.90
2015-10-18 20:05:34.936,-36.890194,174.65903,21.17,-69.79,175.82,-1431.87,3214.97,-8515.31,-1289.95,288.98,-263.90
2015-10-18 20:05:35.479,-36.890194,174.65903,12.67,-75.41,151.43,-1159.87,3825.97,-12493.31,-1162.95,281.98,-179.90
2015-10-18 20:05:35.762,-36.890194,174.65903,17.76,-74.75,150.18,-988.87,3734.97,-16200.31,-1244.95,376.98,-84.90
2015-10-18 20:05:36.105,-36.890194,174.65903,20.18,-74.63,149.45,-14.87,2906.97,-8802.31,-1246.95,362.98,-57.90
2015-10-18 20:05:36.381,-36.890194,174.65903,23.50,-79.35,141.23,949.13,3098.97,-11797.31,-1186.95,328.98,-47.90
2015-10-18 20:05:36.635,-36.890194,174.65903,26.48,-81.19,140.48,-2080.87,3118.97,-14753.31,-1259.95,292.98,-75.90
2015-10-18 20:05:36.892,-36.890194,174.65903,28.37,-85.62,140.04,-911.87,3531.97,-10959.31,-1187.95,354.98,14.10
2015-10-18 20:05:37.220,-36.890194,174.65903,29.61,-89.24,139.18,-193.87,2105.97,-1753.31,-1183.95,364.98,40.10
2015-10-18 20:05:37.431,-36.890194,174.65903,61.48,-113.95,115.10,-955.87,3868.97,-12913.31,-1128.95,425.98,100.10
2015-10-18 20:05:38.279,-36.890194,174.65903,52.73,-102.84,136.81,-1341.87,3546.97,-10338.31,-1167.95,457.98,72.10
2015-10-18 20:05:38.508,-36.890194,174.65903,53.72,-121.69,133.93,-1173.87,147.97,-9003.31,-1153.95,422.98,75.10
2015-10-18 20:05:38.903,-36.890194,174.65903,38.65,-112.79,153.64,-557.87,785.97,-12014.31,-1172.95,415.98,99.10
2015-10-18 20:05:39.044,-36.890194,174.65903,38.53,-112.76,153.32,-1406.87,2305.97,-9886.31,-1217.95,462.98,78.10
2015-10-18 20:05:39.472,-36.890194,174.65903,38.12,-113.31,153.17,-772.87,1551.97,-14145.31,-1221.95,487.98,84.10
2015-10-18 20:05:39.732,-36.890194,174.65903,34.70,-115.09,152.23,-1485.87,2630.97,-15920.31,-1225.95,586.98,168.10
2015-10-18 20:05:40.130,-36.890194,174.65903,31.57,-116.78,151.91,-1902.87,2531.97,-14640.31,-1106.95,652.98,161.10
2015-10-18 20:05:40.414,-36.890194,174.65903,26.05,-117.73,151.42,-742.87,1219.97,-14613.31,-1254.95,702.98,129.10
2015-10-18 20:05:40.792,-36.890194,174.65903,23.30,-117.68,151.15,-1547.87,190.97,-11577.31,-1247.95,656.98,81.10
2015-10-18 20:05:41.153,-36.890194,174.65903,19.35,-117.57,150.68,-1245.87,2168.97,-9420.31,-1171.95,673.98,52.10
2015-10-18 20:05:41.433,-36.890194,174.65903,13.43,-111.61,148.28,-825.87,3110.97,-15474.31,-1133.95,591.98,-67.90
2015-10-18 20:05:41.865,-36.890194,174.65903,9.03,-114.21,123.93,-1444.87,2807.97,-8621.31,-1243.95,516.98,-78.90
2015-10-18 20:05:42.066,-36.890755,174.65938,11.63,-136.23,122.62,656.13,2546.97,-9048.31,-1308.95,485.98,-90.90
2015-10-18 20:05:42.483,-36.890755,174.65938,15.36,-146.05,131.28,-1260.87,4821.97,-14038.31,-1283.95,489.98,-61.90
2015-10-18 20:05:42.901,-36.890755,174.65938,5.86,-148.05,138.77,-810.87,2998.97,-10038.31,-1174.95,565.98,-31.90
2015-10-18 20:05:43.469,-36.890755,174.65938,5.93,-136.86,137.79,-474.87,4734.97,-13592.31,-1246.95,545.98,-40.90
2015-10-18 20:05:43.881,-36.890755,174.65938,23.42,-133.09,136.65,-1228.87,2481.97,-10634.31,-1254.95,523.98,-49.90
2015-10-18 20:05:44.012,-36.890755,174.65938,17.14,-127.91,136.01,-2877.87,2462.97,-10257.31,-1247.95,516.98,-53.90
2015-10-18 20:05:44.221,-36.890755,174.65938,15.62,-130.12,137.22,-514.87,1990.97,-9935.31,-1264.95,565.98,-19.90
2015-10-18 20:05:45.281,-36.890755,174.65938,17.00,-124.19,163.29,-288.87,4305.97,-12311.31,-1197.95,577.98,-24.90
2015-10-18 20:05:45.972,-36.890755,174.65938,24.39,-132.98,113.42,-1743.87,2976.97,-9102.31,-1244.95,194.98,-121.90
2015-10-18 20:05:46.186,-36.890755,174.65938,23.95,-145.95,151.66,-2647.87,4537.97,-13476.31,-1041.95,193.98,20.10
2015-10-18 20:05:46.707,-36.890755,174.65938,53.61,-162.13,117.63,-4015.87,3542.97,-19104.32,-1092.95,315.98,171.10
2015-10-18 20:05:47.119,-36.890755,174.65938,53.00,-176.14,113.81,-1610.87,3318.97,-11976.31,-1085.95,326.98,154.10
2015-10-18 20:05:47.541,-36.890755,174.65938,53.0,-176.14,113.81,-1610.87,3318.97,-11976.31,-1039.95,324.98,154.1
2015-10-18 20:05:47.788,-36.890755,174.65938,37.05,163.33,129.13,-1842.87,3116.97,-13531.31,-1027.95,313.98,225.10
2015-10-18 20:05:48.723,-36.890755,174.65938,36.38,154.92,128.98,-1567.87,2932.97,-8441.31,-1052.95,328.98,225.10
2015-10-18 20:05:48.904,-36.890755,174.65938,33.86,132.31,129.76,-1073.87,2861.97,-13969.31,-1044.95,359.98,281.10
2015-10-18 20:05:49.081,-36.890755,174.65938,32.38,124.06,129.90,-1454.87,2289.97,-6600.31,-1058.95,382.98,227.10
2015-10-18 20:05:49.252,-36.890755,174.65938,30.61,117.87,130.51,-1473.87,1450.97,-11995.31,-1238.95,409.98,251.10
2015-10-18 20:05:49.509,-36.890755,174.65938,27.82,112.97,131.59,-1416.87,3190.97,-6954.31,-1096.95,474.98,287.10
2015-10-18 20:05:49.803,-36.890755,174.65938,23.00,111.59,140.08,1955.13,-983.03,-7781.31,-1455.95,468.98,237.10
2015-10-18 20:05:50.034,-36.890755,174.65938,21.74,102.94,140.57,-1962.87,333.97,-14231.31,-1075.95,490.98,168.10
2015-10-18 20:05:50.338,-36.890755,174.65938,20.08,97.13,140.69,-1929.87,506.97,-12142.31,-1158.95,501.98,179.10
2015-10-18 20:05:50.577,-36.890755,174.65938,16.58,93.01,140.72,-3087.87,643.97,-11179.31,-1221.95,607.98,228.10
2015-10-18 20:05:51.220,-36.890755,174.65938,12.50,88.61,141.04,-653.87,217.97,-14238.31,-1277.95,683.98,215.10
2015-10-18 20:05:51.752,-36.890755,174.65938,25.35,91.76,172.02,-1028.87,454.97,-2663.31,-1125.95,645.98,109.10
2015-10-18 20:05:52.148,174.66084,174.65938,35.92,120.69,-175.51,-1410.87,4711.97,-22397.32,-1251.95,574.98,-16.90
2015-10-18 20:05:52.407,-36.89178,174.66084,34.50,141.47,-175.17,-1631.87,2718.97,-10936.31,-1236.95,544.98,4.10
2015-10-18 20:05:52.816,-36.89178,174.66084,33.47,158.00,-174.25,-1908.87,857.97,-16046.31,-1041.95,553.98,-56.90
2015-10-18 20:05:53.244,-36.89178,174.66084,22.20,173.23,179.89,-2613.87,1022.97,-7184.31,-1298.95,494.98,-58.90
2015-10-18 20:05:53.535,-36.89178,174.66084,37.95,-158.35,166.59,-358.87,1539.97,-9005.31,-1146.95,470.98,-56.90
2015-10-18 20:05:53.834,-36.89178,174.66084,20.44,-157.51,166.18,-2624.87,2039.97,-9363.31,-1222.95,492.98,-48.90
2015-10-18 20:05:54.035,-36.89178,174.66084,20.98,-160.71,166.10,-1221.87,1459.97,-7742.31,-1315.95,478.98,-51.90
2015-10-18 20:05:54.425,-36.89178,174.66084,20.96,-148.91,166.21,-1241.87,1138.97,-13521.31,-1111.95,513.98,-2.90
2015-10-18 20:05:54.691,-36.89178,174.66084,21.52,-142.39,166.31,-1675.87,2544.97,-9579.31,-1263.95,467.98,-20.90
2015-10-18 20:05:55.066,-36.89178,174.66084,22.35,-138.82,166.64,-2140.87,2025.97,-10733.31,-1245.95,453.98,-73.90
2015-10-18 20:05:55.607,-36.89178,174.66084,28.24,-149.66,165.52,-935.87,2966.97,-9167.31,-1184.95,373.98,-75.90
2015-10-18 20:05:56.122,-36.89178,174.66084,35.57,-167.18,167.13,-1524.87,3055.97,-11158.31,-1266.95,245.98,-100.90
2015-10-18 20:05:56.403,-36.89178,174.66084,38.81,-174.80,167.60,-2402.87,2987.97,-14015.31,-1179.95,380.98,86.10
2015-10-18 20:05:56.845,-36.89178,174.66084,36.71,-178.98,166.89,-1571.87,1624.97,-10447.31,-1178.95,624.98,182.10
2015-10-18 20:05:57.724,174.66136,174.66084,13.35,171.43,160.40,-1631.87,2245.97,-10977.31,-1236.95,567.98,91.10
2015-10-18 20:05:57.994,-36.891106,174.66136,23.02,119.64,162.82,-976.87,2117.97,-11388.31,-1274.95,470.98,26.10
2015-10-18 20:05:58.424,-36.891106,174.66136,23.37,103.65,163.29,142.13,4638.97,-17568.32,-1236.95,458.98,42.10
2015-10-18 20:05:58.742,-36.891106,174.66136,24.43,81.73,163.21,-1777.87,129.97,-13211.31,-1172.95,439.98,39.10
2015-10-18 20:05:59.191,-36.891106,174.66136,24.87,69.02,163.21,-2265.87,1728.97,-9571.31,-1234.95,452.98,24.10
2015-10-18 20:05:59.307,-36.891106,174.66136,24.21,58.03,163.22,-776.87,730.97,-11925.31,-1164.95,509.98,96.10
2015-10-18 20:05:59.581,-36.891106,174.66136,22.18,48.80,163.33,-1184.87,5129.97,-15945.31,-1153.95,578.98,114.10
2015-10-18 20:05:59.839,-36.891106,174.66136,8.31,38.49,169.64,-1428.87,868.97,-11229.31,-1314.95,636.98,104.10
2015-10-18 20:06:00.124,-36.891106,174.66136,11.04,31.85,178.89,-2154.87,945.97,-3065.31,-1238.95,589.98,55.10
2015-10-18 20:06:00.362,-36.891106,174.66136,11.65,24.06,163.63,-1100.87,1577.97,-9929.31,-1199.95,606.98,34.10
2015-10-18 20:06:00.658,-36.891106,174.66136,10.66,23.16,163.12,-846.87,3142.97,-13035.31,-1163.95,571.98,20.10
2015-10-18 20:06:00.870,-36.891106,174.66136,15.21,19.29,143.04,-1155.87,2945.97,-14478.31,-1212.95,567.98,26.10
2015-10-18 20:06:01.268,-36.891106,174.66136,14.44,32.21,142.59,554.13,3745.97,-11742.31,-1153.95,615.98,-5.90
2015-10-18 20:06:01.539,-36.891106,174.66136,11.17,45.77,154.52,-858.87,4941.97,-8015.31,-1276.95,518.98,-20.90
2015-10-18 20:06:01.799,-36.891106,174.66136,10.44,43.89,154.17,-161.87,1363.97,-9691.31,-1290.95,550.98,-1.90
2015-10-18 20:06:02.258,-36.891106,174.66136,10.34,43.47,154.14,-983.87,4162.97,-8850.31,-1258.95,538.98,-37.90
2015-10-18 20:06:02.458,-36.891106,174.66136,10.58,42.95,154.19,-1297.87,3875.97,-12012.31,-1281.95,513.98,-44.90
2015-10-18 20:06:03.247,-36.891106,174.66136,5.05,40.99,139.37,-1352.87,3063.97,-10213.31,-1258.95,599.98,11.10
2015-10-18 20:06:03.808,174.66142,174.66136,6.24,54.74,137.87,-925.87,5803.97,-7010.31,-1216.95,501.98,-92.90
2015-10-18 20:06:04.279,-36.88967,174.66142,7.53,57.99,137.92,-1307.87,3221.97,-9907.31,-1230.95,488.98,-89.90
2015-10-18 20:06:05.172,-36.88967,174.66142,14.40,62.47,144.31,-1046.87,2218.97,-9295.31,-1409.95,516.98,-34.90
2015-10-18 20:06:05.663,-36.88967,174.66142,0.96,66.91,148.53,-750.87,2644.97,-8663.31,-1330.95,918.98,101.10
2015-10-18 20:06:06.027,-36.88967,174.66142,-2.26,62.34,162.51,-637.87,4248.97,-8164.31,-1060.95,816.98,-326.90
2015-10-18 20:06:06.276,-36.88967,174.66142,-4.22,55.97,164.01,-1233.87,3320.97,-4500.31,-1141.95,687.98,-260.90
2015-10-18 20:06:06.902,-36.88967,174.66142,10.72,67.49,150.26,-1756.87,2912.97,-12689.31,-1102.95,849.98,-171.90
2015-10-18 20:06:07.076,-36.88967,174.66142,5.36,102.55,155.27,-1024.87,2338.97,-15223.31,-1141.95,794.98,-346.90
2015-10-18 20:06:07.489,-36.88967,174.66142,3.22,116.26,157.43,430.13,1213.97,-5946.31,-1216.95,747.98,-351.90
2015-10-18 20:06:07.999,-36.88967,174.66142,-8.93,126.49,163.73,-546.87,6063.97,-32813.31,-842.95,744.98,-434.90
2015-10-18 20:06:08.531,174.66145,174.66142,5.42,153.18,174.04,171.13,1300.97,-14063.31,-1041.95,712.98,-325.90
2015-10-18 20:06:08.927,-36.889008,174.66145,2.49,-161.53,178.20,-1594.87,827.97,-7128.31,-1104.95,543.98,-457.90
2015-10-18 20:06:09.338,-36.889008,174.66145,4.05,-131.73,-179.20,-1451.87,392.97,-15875.31,-1130.95,419.98,-353.90
2015-10-18 20:06:09.605,-36.889008,174.66145,6.03,-114.31,-178.48,-2091.87,-503.03,-13123.31,-1283.95,393.98,-277.90
2015-10-18 20:06:09.957,-36.889008,174.66145,8.54,-104.87,-178.05,-1162.87,-41.03,-12442.31,-1202.95,321.98,-235.90
2015-10-18 20:06:10.931,-36.889008,174.66145,10.07,-97.97,-178.26,-1462.87,416.97,-13328.31,-1296.95,401.98,-111.90
2015-10-18 20:06:11.171,-36.889008,174.66145,8.95,-90.13,-178.70,-1307.87,383.97,-7742.31,-1214.95,479.98,-53.90
2015-10-18 20:06:11.729,-36.889008,174.66145,18.60,-88.73,-170.51,-1224.87,2010.97,-14261.31,-1260.95,515.98,0.10
2015-10-18 20:06:12.113,-36.889008,174.66145,12.57,-90.53,-169.32,-634.87,140.97,-16356.31,-1199.95,563.98,-15.90
2015-10-18 20:06:12.766,-36.889008,174.66145,10.96,-90.01,-169.48,-2495.87,1249.97,-9290.31,-1219.95,574.98,-28.90
2015-10-18 20:06:13.295,-36.889008,174.66145,15.96,-87.12,169.00,-925.87,1392.97,-13266.31,-1260.95,381.98,-126.90
2015-10-18 20:06:13.691,-36.889008,174.66145,20.94,-96.96,164.50,-1072.87,4678.97,-17359.32,-1347.95,364.98,-68.90
2015-10-18 20:06:14.303,-36.889008,174.66145,21.53,-104.43,164.50,-1403.87,1651.97,-11758.31,-1194.95,524.98,27.10
2015-10-18 20:06:14.943,-36.889008,174.66145,24.88,-112.02,164.46,-1602.87,3107.97,-10679.31,-1229.95,357.98,-80.90
2015-10-18 20:06:15.019,-36.889008,174.66145,28.66,-117.61,164.76,-1614.87,3108.97,-11386.31,-1162.95,383.98,-8.90
2015-10-18 20:06:15.289,-36.889008,174.66145,30.77,-121.60,164.60,-2007.87,2573.97,-18007.32,-1232.95,386.98,6.10
2015-10-18 20:06:15.604,-36.889008,174.66145,32.26,-129.95,163.98,-1893.87,1951.97,-9728.31,-1202.95,471.98,96.10
2015-10-18 20:06:15.961,-36.889008,174.66145,11.33,-122.67,168.49,-165.87,2757.97,-13678.31,-1240.95,539.98,117.10
2015-10-18 20:06:16.199,-36.889008,174.66145,10.46,-97.87,168.13,-955.87,1297.97,-11630.31,-1234.95,528.98,63.10
2015-10-18 20:06:16.482,-36.889008,174.66145,10.21,-81.41,167.76,-1710.87,1688.97,-7353.31,-1226.95,507.98,66.10
2015-10-18 20:06:16.742,-36.889008,174.66145,10.00,-68.59,167.59,-270.87,1888.97,-7854.31,-1209.95,496.98,38.10
2015-10-18 20:06:17.008,-36.889008,174.66145,9.81,-56.75,167.50,-1725.87,3249.97,-10147.31,-1160.95,512.98,56.10
2015-10-18 20:06:17.415,-36.889008,174.66145,9.46,-47.13,167.28,-2457.87,1173.97,-11811.31,-1224.95,507.98,20.10
2015-10-18 20:06:17.694,174.66272,174.66145,9.15,-40.18,167.29,-1601.87,909.97,-9780.31,-1149.95,522.98,49.10
2015-10-18 20:06:17.925,-36.888474,174.66272,15.30,-32.17,157.42,-139.87,804.97,-10414.31,-1178.95,549.98,29.10
2015-10-18 20:06:18.468,-36.888474,174.66272,13.72,-31.22,157.07,161.13,1195.97,-14385.31,-1173.95,623.98,87.10
2015-10-18 20:06:18.732,-36.888474,174.66272,10.02,-2.51,156.14,-1869.87,2092.97,-12772.31,-1290.95,661.98,72.10
2015-10-18 20:06:19.600,-36.888474,174.66272,9.05,16.61,155.53,-781.87,986.97,-7170.31,-1320.95,596.98,-25.90
2015-10-18 20:06:19.907,-36.888474,174.66272,11.45,56.56,155.12,-275.87,871.97,-7195.31,-1232.95,509.98,-25.90
2015-10-18 20:06:20.061,-36.888474,174.66272,11.55,69.81,154.98,-663.87,2938.97,-12445.31,-1253.95,519.98,-6.90
2015-10-18 20:06:20.439,-36.888474,174.66272,24.46,94.12,156.87,-800.87,3168.97,-12187.31,-1213.95,527.98,-26.90
2015-10-18 20:06:20.893,-36.888474,174.66272,24.37,120.21,157.13,-70.87,3122.97,-12234.31,-1231.95,554.98,-4.90
2015-10-18 20:06:21.024,-36.888474,174.66272,24.35,133.55,157.47,-88.87,2733.97,-12401.31,-1268.95,538.98,-18.90
2015-10-18 20:06:21.236,-36.888474,174.66272,20.16,147.84,156.30,-415.87,4008.97,-13094.31,-1218.95,536.98,-33.90
2015-10-18 20:06:21.634,-36.888474,174.66272,16.09,152.82,158.78,-503.87,1817.97,-12550.31,-1243.95,587.98,19.10
2015-10-18 20:06:22.170,-36.888474,174.66272,17.50,160.93,161.93,-2388.87,2708.97,-10960.31,-1262.95,594.98,-26.90
2015-10-18 20:06:22.431,-36.888474,174.66272,3.56,164.65,158.72,931.13,4448.97,-11166.31,-1279.95,539.98,-69.90
2015-10-18 20:06:22.693,-36.888474,174.66272,4.33,149.07,158.44,-1572.87,2721.97,-6619.31,-1264.95,495.98,-97.90
2015-10-18 20:06:23.085,174.6635,174.66272,5.35,137.56,157.99,-971.87,2699.97,-13077.31,-1244.95,479.98,-87.90
2015-10-18 20:06:23.618,-36.887924,174.6635,8.18,118.48,158.22,-1156.87,2423.97,-10016.31,-1288.95,428.98,-98.90
2015-10-18 20:06:24.013,-36.887924,174.6635,10.93,107.56,157.94,-1629.87,3178.97,-11805.31,-1232.95,453.98,-89.90
2015-10-18 20:06:24.578,-36.887924,174.6635,18.89,100.16,158.13,-1621.87,4607.97,-11688.31,-1180.95,212.98,-192.90
2015-10-18 20:06:24.858,-36.887924,174.6635,26.81,101.47,158.52,-2324.87,1743.97,-9820.31,-1122.95,211.98,-82.90
2015-10-18 20:06:25.249,-36.887924,174.6635,8.89,100.85,155.57,-2573.87,2392.97,-9189.31,-983.95,258.98,14.10
2015-10-18 20:06:25.387,-36.887924,174.6635,10.62,85.43,156.65,-1415.87,2583.97,-13097.31,-1097.95,343.98,75.10
2015-10-18 20:06:25.725,-36.887924,174.6635,10.66,67.44,157.68,-2216.87,2565.97,-16606.32,-1186.95,492.98,208.10
2015-10-18 20:06:25.980,-36.887924,174.6635,7.17,54.92,158.68,-660.87,2050.97,-12282.31,-1183.95,614.98,227.10
2015-10-18 20:06:26.515,-36.887924,174.6635,5.07,48.89,158.96,-963.87,1824.97,-13096.31,-1199.95,582.98,191.10
2015-10-18 20:06:26.796,-36.887924,174.6635,32.01,56.46,146.90,-1679.87,2452.97,-7690.31,-1177.95,371.98,-57.90
2015-10-18 20:06:27.475,-36.887924,174.6635,35.46,65.51,146.56,-1771.87,2620.97,-11487.31,-1206.95,292.98,-5.90
2015-10-18 20:06:27.705,-36.887924,174.6635,26.25,88.44,166.49,-2522.87,3018.97,-16506.32,-1221.95,343.98,59.10
2015-10-18 20:06:27.992,-36.887924,174.6635,25.33,79.51,166.45,-1338.87,1072.97,-9659.31,-1049.95,304.98,107.10
2015-10-18 20:06:28.232,-36.887924,174.6635,27.04,65.15,167.49,-1808.87,1132.97,-11059.31,-1131.95,368.98,141.10
2015-10-18 20:06:28.610,-36.887924,174.6635,29.01,53.33,168.11,-1033.87,309.97,-12565.31,-1015.95,323.98,104.10
2015-10-18 20:06:29.035,-36.887924,174.6635,29.58,41.92,168.77,-1692.87,2393.97,-10982.31,-1004.95,413.98,192.10
2015-10-18 20:06:29.278,-36.887924,174.6635,30.36,28.06,169.56,-1987.87,611.97,-11784.31,-1085.95,421.98,116.10
2015-10-18 20:06:29.560,-36.887924,174.6635,31.43,22.84,169.91,-3534.87,1334.97,-11190.31,-1171.95,413.98,124.10
2015-10-18 20:06:29.829,-36.887924,174.6635,32.00,18.03,170.10,-1646.87,939.97,-15242.31,-1112.95,426.98,159.10
2015-10-18 20:06:30.273,-36.887924,174.6635,31.07,13.33,170.11,-2075.87,1960.97,-9288.31,-1154.95,524.98,196.10
2015-10-18 20:06:30.491,-36.887924,174.6635,28.73,6.91,169.73,-1063.87,633.97,-12960.31,-1226.95,551.98,179.10
2015-10-18 20:06:31.126,-36.887924,174.6635,27.33,4.02,169.32,-2244.87,1596.97,-9355.31,-1263.95,552.98,141.10
2015-10-18 20:06:31.525,-36.887924,174.6635,11.07,-4.81,164.98,-792.87,922.97,-15077.31,-1168.95,857.98,293.10
2015-10-18 20:06:31.800,-36.887924,174.6635,2.08,-3.35,164.59,141.13,1850.97,-12966.31,-1299.95,827.98,116.10
2015-10-18 20:06:32.069,-36.887924,174.6635,0.47,-0.67,164.34,-994.87,2491.97,-16205.31,-1209.95,620.98,-69.90
2015-10-18 20:06:32.303,-36.887924,174.6635,1.65,2.40,164.08,-126.87,1962.97,-11927.31,-1217.95,450.98,-166.90
2015-10-18 20:06:32.570,-36.887924,174.6635,3.37,4.84,163.69,-1552.87,1002.97,-10773.31,-1231.95,429.98,-137.90
2015-10-18 20:06:32.894,-36.887924,174.6635,4.52,5.86,163.04,-2618.87,1800.97,-10816.31,-1278.95,446.98,-106.90
2015-10-18 20:06:33.390,-36.887924,174.6635,5.15,6.85,162.41,-1447.87,4848.97,-3792.31,-1261.95,478.98,-61.90
2015-10-18 20:06:33.712,-36.887924,174.6635,5.77,7.82,161.98,-1375.87,2363.97,-12205.31,-1183.95,493.98,-72.90
2015-10-18 20:06:33.915,-36.887924,174.6635,7.71,8.32,161.58,-1188.87,4926.97,-12638.31,-1249.95,461.98,-61.90
2015-10-18 20:06:34.172,-36.887924,174.6635,9.67,9.56,161.50,-1214.87,3291.97,-11852.31,-1223.95,413.98,-88.90
2015-10-18 20:06:34.435,-36.887924,174.6635,13.62,10.59,161.46,-2014.87,2106.97,-12623.31,-1282.95,287.98,-152.90
2015-10-18 20:06:34.738,-36.887924,174.6635,18.40,10.58,161.67,-1974.87,2361.97,-11252.31,-1213.95,221.98,-125.90
2015-10-18 20:06:35.093,-36.887924,174.6635,22.20,9.49,161.96,-1865.87,2209.97,-9539.31,-1200.95,254.98,-10.90
2015-10-18 20:06:35.518,-36.887924,174.6635,23.97,6.37,162.19,-853.87,3577.97,-9679.31,-1155.95,410.98,118.10
2015-10-18 20:06:35.892,-36.887924,174.6635,21.86,0.59,156.60,-1023.87,2124.97,-7890.31,-1028.95,481.98,140.10
2015-10-18 20:06:36.135,-36.887924,174.6635,22.71,-0.14,156.97,-2137.87,2730.97,-9897.31,-1175.95,428.98,64.10
