Time,Lat,Long,Pitch,Yaw,Roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2015-10-18 17:14:53.401,-36.881527,174.64574,22.20,36.48,153.44,-221.91,3055.48,20379.70,29.18,152.60,-109.18
2015-10-18 17:14:53.715,-36.881527,174.64574,19.95,36.76,155.35,-637.91,2918,20457.70,8.18,170.60,-103.18
2015-10-18 17:14:54.186,-36.881527,174.64574,17.64,37.01,157.12,-721.91,296,20382.70,11.18,174.60,-103.18
2015-10-18 17:14:54.598,-36.881527,174.64574,15.26,37.21,158.75,-616.91,297,20466.70,10.18,172.60,-104.18
2015-10-18 17:14:55.134,-36.881527,174.64574,12.79,37.40,160.29,-784.91,298,20333.70,16.18,175.60,-104.18
2015-10-18 17:14:55.501,-36.881527,174.64574,10.26,37.59,161.71,-726.91,301,20428.70,11.18,172.60,-103.18
2015-10-18 17:14:55.729,-36.881527,174.64574,7.71,37.74,163.01,-723.91,290,20415.70,10.18,172.60,-103.18
2015-10-18 17:14:55.985,-36.881527,174.64574,5.99,37.91,163.81,-747.91,295,20405.70,14.18,174.60,-103.18
2015-10-18 17:14:56.270,-36.881527,174.64574,4.26,38.03,164.56,-685.91,290,20470.70,14.18,172.60,-103.18
2015-10-18 17:14:56.620,-36.881527,174.64574,2.50,38.15,165.27,-816.91,290,20484.70,14.18,172.60,-103.18
2015-10-18 17:14:57.078,-36.881527,174.64574,-0.18,38.37,166.29,-782.91,300,20356.70,17.18,173.60,-103.18
2015-10-18 17:14:57.338,-36.881527,174.64574,-2.90,38.64,167.21,-709.91,2910,20410.70,9.18,171.60,-103.18
2015-10-18 17:14:57.755,-36.881527,174.64574,-4.73,38.83,167.77,-732.91,3019,20455.70,9.18,173.60,-104.18
2015-10-18 17:14:58.099,-36.881527,174.64574,-7.47,39.14,168.54,-716.91,2887,20405.70,8.18,173.60,-103.18
2015-10-18 17:14:58.371,-36.881527,174.64574,-10.23,39.49,169.22,-769.91,2990,20466.70,9.18,172.60,-103.18
2015-10-18 17:14:58.952,-36.881527,174.64574,-15.90,40.32,170.33,-748.91,292,20438.70,13.18,173.60,-103.18
2015-10-18 17:14:59.207,-36.881527,174.64574,-17.79,40.64,170.62,-676.91,286,20419.70,11.18,171.60,-104.18
2015-10-18 17:15:00.790,-36.881527,174.64574,-27.36,42.62,171.53,-685.91,292,20406.70,12.18,171.60,-104.18
2015-10-18 17:15:01.096,-36.881527,174.64574,-31.18,43.73,171.59,-769.91,291,20497.70,12.18,172.60,-104.18
2015-10-18 17:15:01.664,-36.881527,174.64574,-33.10,44.31,171.55,-779.91,300,20402.70,15.18,173.60,-104.18
2015-10-18 17:15:01.967,-36.881527,174.64574,-36.96,45.75,171.30,-734.91,2983,20387.70,9.18,174.60,-103.18
2015-10-18 17:15:02.280,-36.881527,174.64574,-38.88,46.52,171.05,-633.91,2907,20414.70,8.18,171.60,-103.18
2015-10-18 17:15:03.198,-36.881527,174.64574,-44.57,49.10,169.91,-722.91,2991,20460.70,9.18,174.60,-104.18
2015-10-18 17:15:03.822,-36.881527,174.64574,-50.20,52.48,167.92,-672.91,2507,20527.70,7.18,172.60,-101.18
2015-10-18 17:15:04.107,-36.881527,174.64574,-52.96,54.73,166.49,-776.91,248,20543.70,16.18,177.60,-102.18
2015-10-18 17:15:04.353,-36.881527,174.64574,-54.78,56.64,165.23,-653.91,231,20600.70,15.18,174.60,-110.18
2015-10-18 17:15:05.147,-36.881527,174.64574,-57.84,63.29,160.54,-748.91,252,20375.70,19.18,167.60,-155.18
2015-10-18 17:15:05.687,174.64575,174.64574,-59.90,73.78,151.89,-760.91,2765.48,20361.70,6.18,164.6,-207.18
2015-10-18 17:15:05.947,-36.88154,174.64575,-60.42,84.26,141.49,-1070.91,3285.48,20585.70,17.18,168.60,-215.18
2015-10-18 17:15:06.339,-36.88154,174.64575,-60.23,87.65,136.99,-1071.91,342,20375.70,3.18,154.60,-198.18
2015-10-18 17:15:06.758,-36.88154,174.64575,-60.02,90.68,130.66,-877.91,276,20437.70,-1.82,165.60,-178.18
2015-10-18 17:15:07.045,-36.88154,174.64575,-59.10,92.44,123.70,-793.91,2453,20516.70,7.18,179.60,-200.18
2015-10-18 17:15:07.554,-36.88154,174.64575,-58.03,91.13,119.17,-831.91,264,20316.70,-4.82,172.60,-204.18
2015-10-18 17:15:08.217,-36.88154,174.64575,-55.71,82.99,111.12,-1142.91,324,20359.70,2.18,167.60,-188.18
2015-10-18 17:15:08.462,-36.88154,174.64575,-54.48,67.04,104.60,-964.91,2114,20786.70,5.18,163.60,-102.18
2015-10-18 17:15:08.992,-36.88154,174.64575,-54.18,60.72,102.28,-822.91,269,20427.70,19.18,173.60,-111.18
2015-10-18 17:15:09.227,-36.88154,174.64575,-53.10,48.71,97.68,-906.91,274,20192.70,13.18,171.60,-114.18
2015-10-18 17:15:09.516,-36.88154,174.64575,-52.52,42.58,95.67,-922.91,329,20331.70,24.18,169.60,-108.18
2015-10-18 17:15:09.884,-36.88154,174.64575,-51.85,36.66,93.63,-958.91,338,20473.70,15.18,170.60,-107.18
2015-10-18 17:15:10.318,-36.88154,174.64575,-49.92,27.86,91.07,-765.91,377,20270.70,23.18,164.60,-149.18
2015-10-18 17:15:10.548,-36.88154,174.64575,-45.26,19.64,89.47,-409.91,350,20553.70,23.18,146.60,-265.18
2015-10-18 17:15:10.972,-36.88154,174.64575,-40.60,15.90,88.82,-558.91,366,20187.70,29.18,161.60,-345.18
2015-10-18 17:15:11.235,-36.88154,174.64575,-31.71,15.41,87.69,-664.91,3167,20266.70,2.18,185.60,-432.18
2015-10-18 17:15:11.513,-36.88154,174.64575,-25.04,15.32,87.21,-848.91,254,20284.70,-5.82,187.60,-448.18
2015-10-18 17:15:12.117,-36.88154,174.64575,-8.11,9.35,87.01,-676.91,2601,20360.70,0.18,135.60,-468.18
2015-10-18 17:15:12.413,-36.88154,174.64575,-1.64,8.13,87.26,-459.91,234,20517.70,-7.82,149.60,-460.18
2015-10-18 17:15:12.637,-36.88154,174.64575,4.57,7.44,87.75,-508.91,250,20523.70,-1.82,132.60,-446.18
2015-10-18 17:15:12.914,-36.88154,174.64575,9.99,6.62,88.57,-1082.91,1704.48,20677.70,11.18,170.60,-403.18
2015-10-18 17:15:13.166,-36.88154,174.64575,14.20,5.84,89.66,-1106.91,1724.48,20662.70,34.18,150.60,-324.18
2015-10-18 17:15:13.578,-36.88154,174.64575,17.16,5.98,90.82,-1175.91,1763.48,20188.70,23.18,162.60,-246.18
2015-10-18 17:15:13.828,-36.88154,174.64575,19.46,7.08,92.64,-1403.91,1413.48,20584.70,13.18,172.60,-149.18
2015-10-18 17:15:14.084,-36.88154,174.64575,20.08,7.96,94.08,-1229.91,2668.48,20509.70,31.18,137.60,-101.18
2015-10-18 17:15:14.352,-36.88154,174.64575,20.53,9.71,95.37,-1197.91,264,20488.70,8.18,187.60,-104.18
2015-10-18 17:15:14.599,-36.88154,174.64575,20.57,11.38,96.64,-1053.91,247,20567.70,15.18,165.60,-74.18
2015-10-18 17:15:14.881,-36.88154,174.64575,20.23,12.99,97.97,-1290.91,239,20502.70,14.18,179.60,-50.18
2015-10-18 17:15:15.122,-36.88154,174.64575,19.87,14.34,99.18,-1033.91,1995,20548.70,2.18,180.60,-55.18
2015-10-18 17:15:15.533,-36.88154,174.64575,19.76,15.47,100.39,-1032.91,1988,20432.70,4.18,167.60,-70.18
2015-10-18 17:15:15.803,-36.88154,174.64575,20.54,17.24,102.27,-894.91,234,20405.70,-0.82,166.60,-124.18
2015-10-18 17:15:16.442,-36.88154,174.64575,25.60,22.42,106.23,-1339.91,2416.48,20584.70,18.18,165.60,-241.18
2015-10-18 17:15:16.850,174.64575,174.64575,28.41,25.31,108.52,-1532.91,2642.48,20562.70,36.18,177.60,-272.18
2015-10-18 17:15:17.378,-36.881565,174.64575,32.85,28.16,112.44,-1373.91,3127.48,20606.70,37.18,153.60,-302.18
2015-10-18 17:15:17.619,-36.881565,174.64575,37.35,32.89,118.10,-1525.91,3064.48,20638.70,15.18,151.60,-254.18
2015-10-18 17:15:18.423,-36.881565,174.64575,40.87,43.84,127.46,-1474.91,2856.48,20261.70,28.18,149.60,-200.18
2015-10-18 17:15:18.700,-36.881565,174.64575,41.39,46.02,130.81,-1289.91,2664.48,20676.70,10.18,184.60,-197.18
2015-10-18 17:15:19.226,-36.881565,174.64575,42.29,48.49,137.62,-1284.91,2580.48,20334.70,14.18,160.60,-209.18
2015-10-18 17:15:20.018,-36.881565,174.64575,42.68,54.89,148.39,-1434.91,2315.48,20463.70,11.18,141.60,-206.18
2015-10-18 17:15:20.258,-36.881565,174.64575,42.41,57.60,151.94,-1205.91,2439.48,20553.70,18.18,164.60,-214.18
2015-10-18 17:15:20.787,-36.881565,174.64575,42.12,60.63,155.53,-1202.91,2517.48,20474.70,11.18,153.60,-227.18
2015-10-18 17:15:21.381,-36.881565,174.64575,40.76,66.52,162.38,-1414.91,2798.48,20445.70,22.18,151.60,-217.18
2015-10-18 17:15:27.471,-36.881565,174.64575,38.47,71.40,168.41,-1269.91,2834.48,20328.70,19.18,172.60,-208.18
2015-10-18 17:15:38.466,-36.881565,174.64575,-81.64,-27.66,-21.99,-1039.91,253,20558.70,6.18,174.60,-102.18
2015-10-18 17:15:39.372,-36.881565,174.64575,-75.21,-46.43,-0.22,-1021.91,2542.48,20465.70,10.18,174.60,-103.18
2015-10-18 17:15:39.635,-36.881565,174.64575,-73.20,-48.67,2.93,-1101.91,249,20494.70,0.18,173.60,-102.18
2015-10-18 17:15:40.957,-36.881565,174.64575,-65.92,-52.25,10.11,-1092.91,248,20531.70,3.18,172.60,-104.18
2015-10-18 17:15:41.375,-36.881565,174.64575,-60.65,-52.75,13.36,-1111.91,2527.48,20499.70,11.18,173.60,-104.18
2015-10-18 17:15:41.764,-36.881565,174.64575,-57.46,-52.61,14.89,-1052.91,2566.48,20449.70,19.18,173.60,-104.18
2015-10-18 17:15:42.157,-36.881565,174.64575,-54.24,-52.31,16.25,-1027.91,250,20534.70,5.18,173.60,-103.18
2015-10-18 17:15:42.422,-36.881565,174.64575,-51.05,-51.96,17.47,-1015.91,2643.48,20476.70,17.18,173.60,-104.18
2015-10-18 17:15:42.660,174.64577,174.64575,-48.92,-51.68,18.21,-1077.91,2410.48,20459.70,10.18,173.60,-103.18
2015-10-18 17:15:43.459,-36.88153,174.64577,-42.48,-50.57,20.20,-1126.91,2529.48,20558.70,20.18,173.60,-104.18
2015-10-18 17:15:44.372,-36.88153,174.64577,-35.00,-49.16,22.24,-989.91,248,20421.70,11.18,173.60,-102.18
2015-10-18 17:15:45.557,-36.88153,174.64577,-25.39,-47.51,24.65,-1040.91,2528.48,20470.70,14.18,172.60,-104.18
2015-10-18 17:15:46.347,-36.88153,174.64577,-18.95,-46.46,26.21,-1082.91,2426.48,20487.70,16.18,172.60,-103.18
2015-10-18 17:15:47.674,-36.88153,174.64577,-9.38,-44.77,28.66,-1026.91,2563.48,20517.70,17.18,172.60,-104.18
2015-10-18 17:15:48.200,-36.88153,174.64577,-6.18,-44.24,29.48,-1081.91,2583.48,20399.70,12.18,174.60,-104.18
2015-10-18 17:15:48.860,-36.88153,174.64577,0.15,-43.16,31.16,-1119.91,2517.48,20504.70,19.18,174.60,-103.18
2015-10-18 17:15:49.112,-36.88153,174.64577,3.31,-42.66,32.05,-1000.91,2560.48,20399.70,10.18,173.60,-104.18
2015-10-18 17:15:49.535,-36.88153,174.64577,5.42,-42.23,32.67,-1058.91,2572.48,20494.70,13.18,172.60,-104.18
2015-10-18 17:15:49.788,-36.88153,174.64577,8.55,-41.75,33.61,-1122.91,2596.48,20517.70,18.18,173.60,-103.18
2015-10-18 17:15:50.316,-36.88153,174.64577,10.61,-41.31,34.26,-1091.91,249,20465.70,3.18,173.60,-102.18
2015-10-18 17:15:50.559,-36.88153,174.64577,14.78,-40.42,35.66,-977.91,2454,20453.70,9.18,172.60,-104.18
2015-10-18 17:15:51.350,-36.88153,174.64577,19.96,-39.24,37.57,-1085.91,2610.48,20374.70,19.18,173.60,-104.18
2015-10-18 17:15:52.677,-36.88153,174.64577,31.28,-36.32,42.39,-1040.91,2868.48,20403.70,16.18,170.60,-124.18
2015-10-18 17:15:52.930,-36.88153,174.64577,33.64,-36.12,43.10,-944.91,2944,20478.70,4.18,167.60,-145.18
2015-10-18 17:15:53.202,-36.88153,174.64577,36.27,-36.02,43.62,-976.91,301,20512.70,18.18,162.60,-172.18
2015-10-18 17:15:53.752,174.64577,174.64577,39.12,-36.24,43.86,-1033.91,2890.48,20476.70,20.18,155.60,-197.18
2015-10-18 17:15:54.122,-36.88153,174.64577,46.45,-37.48,43.64,-940.91,309,20254.70,18.18,175.60,-269.18
2015-10-18 17:15:54.389,-36.88153,174.64577,52.27,-40.23,41.44,-707.91,307,20505.70,31.18,134.60,-313.18
2015-10-18 17:15:54.808,-36.88153,174.64577,56.59,-42.22,39.21,-923.91,316,20382.70,19.18,179.60,-331.18
2015-10-18 17:15:55.187,-36.88153,174.64577,62.09,-46.40,34.54,-728.91,338,20298.70,26.18,151.60,-305.18
2015-10-18 17:15:55.569,-36.88153,174.64577,67.16,-52.39,27.13,-675.91,314,20399.70,-7.82,162.60,-296.18
2015-10-18 17:15:55.838,-36.88153,174.64577,71.78,-60.95,17.35,-1160.91,2719.48,20262.70,-4.82,153.60,-276.18
2015-10-18 17:15:56.104,-36.88153,174.64577,74.32,-69.02,9.83,-1075.91,2666.48,20446.70,-1.82,171.60,-247.18
2015-10-18 17:15:56.491,-36.88153,174.64577,76.35,-78.37,1.10,-869.91,2459,20344.70,6.18,147.60,-227.18
2015-10-18 17:15:57.145,-36.88153,174.64577,80.32,-117.13,-34.53,-972.91,275,20066.70,13.18,181.60,-177.18
2015-10-18 17:15:59.670,-36.88153,174.64577,69.41,131.98,-115.29,-1024.91,2002.48,20565.70,10.18,173.60,-116.18
2015-10-18 17:16:01.231,-36.88153,174.64577,57.21,91.20,-127.35,-1092.91,2597.48,20462.70,10.18,172.60,-123.18
2015-10-18 17:16:02.149,-36.88153,174.64577,50.79,79.10,-129.46,-1125.91,2836.48,20484.70,13.18,182.60,-130.18
2015-10-18 17:16:03.350,-36.88153,174.64577,39.29,70.33,-129.73,-1714.91,2216.48,19486.70,205.18,181.60,-110.18
2015-10-18 17:16:03.638,-36.88153,174.64589,37.92,66.67,-129.58,-978.91,2388,20900.70,44.18,162.60,-58.18
2015-10-18 17:16:05.184,-36.88155,174.64589,42.55,40.50,-144.65,-2126.91,3968.48,20001.70,-42.82,242.60,288.82
2015-10-18 17:16:06.490,-36.88155,174.64589,36.98,31.35,173.39,-3974.91,3507.48,19863.70,-48.82,229.60,468.82
2015-10-18 17:16:06.784,-36.88155,174.64589,33.25,34.27,169.26,-3455.91,3833.48,20664.70,-13.82,235.60,374.82
2015-10-18 17:16:07.219,-36.88155,174.64589,30.16,39.43,167.68,-2311.91,392,20437.70,14.18,188.60,189.82
2015-10-18 17:16:07.476,-36.88155,174.64589,26.21,48.10,167.50,-1844.91,4347,20362.70,5.18,185.60,32.82
2015-10-18 17:16:07.686,-36.88155,174.64589,23.56,52.16,167.68,-2058.91,4173.4,20293.70,1.18,204.60,8.82
2015-10-18 17:16:07.979,-36.88155,174.64589,21.20,54.65,168.06,-2063.91,4067,20761.70,15.18,183.60,13.82
2015-10-18 17:16:08.415,-36.88155,174.64589,18.96,56.58,168.52,-1898.91,4322,20394.70,14.18,188.60,-8.18
2015-10-18 17:16:08.634,-36.88155,174.64589,15.88,58.87,169.54,-1820.91,416,20172.70,13.18,180.60,-47.18
2015-10-18 17:16:08.962,-36.88155,174.64589,14.04,60.14,170.29,-1389.91,416,20415.70,20.18,174.60,-64.18
2015-10-18 17:16:09.202,-36.88155,174.64589,12.02,61.60,171.10,-1350.91,4012,20552.70,7.18,186.60,-96.18
2015-10-18 17:16:09.415,-36.88155,174.64589,10.08,62.70,171.87,-1451.91,404,20375.70,10.18,178.60,-99.18
2015-10-18 17:16:09.838,174.64598,174.64589,8.21,63.54,172.57,-1084.91,387,20016.70,1.18,173.60,-102.18
2015-10-18 17:16:10.119,-36.88177,174.64598,5.25,64.91,173.53,-1269.91,377,20296.70,3.18,178.60,-104.18
2015-10-18 17:16:10.371,-36.88177,174.64598,3.23,65.62,174.12,-1298.91,3631.48,20250.70,17.18,173.60,-107.18
2015-10-18 17:16:10.780,-36.88177,174.64598,1.33,66.20,174.85,-1566.91,3885.48,20491.70,27.18,170.60,-108.18
2015-10-18 17:16:11.018,-36.88177,174.64598,-1.51,66.68,175.67,-1231.91,3675.48,20162.70,11.18,172.60,-105.18
2015-10-18 17:16:11.585,-36.88177,174.64598,-3.57,67.00,176.21,-1374.91,371,20543.70,7.18,176.60,-106.18
2015-10-18 17:16:11.855,-36.88177,174.64598,-7.63,67.56,177.24,-1622.91,367,20141.70,6.18,179.60,-107.18
2015-10-18 17:16:13.016,-36.88177,174.64598,-14.29,68.59,178.61,-1558.91,348,20200.70,-2.82,154.60,-97.18
2015-10-18 17:16:17.945,-36.88246,174.64586,-52.09,87.38,177.65,-1685.91,269,20396.70,36.18,129.60,-90.18
2015-10-18 17:16:18.477,-36.88246,174.64586,-58.11,93.13,176.98,-1710.91,2574.48,20088.70,-34.82,158.60,-77.18
2015-10-18 17:16:19.007,-36.88246,174.64586,-59.86,95.45,176.73,-1520.91,267,20614.70,50.18,167.60,-89.18
2015-10-18 17:16:25.989,-36.883247,174.64575,-58.17,-89.61,48.01,-1244.91,2840.48,20871.70,15.18,176.60,-110.18
2015-10-18 17:16:27.054,-36.883247,174.64575,-49.91,-73.67,45.05,-1606.91,2749.48,20058.70,26.18,175.60,-108.18
2015-10-18 17:16:28.373,-36.883247,174.64575,-40.59,-58.28,44.23,-1249.91,299,20606.70,3.18,162.60,-100.18
2015-10-18 17:16:28.893,-36.883247,174.64575,-37.17,-53.54,44.16,-1389.91,299,20634.70,10.18,155.60,-89.18
2015-10-18 17:16:29.417,-36.883247,174.64575,-35.51,-51.16,44.09,-1244.91,319,20617.70,18.18,171.60,-92.18
2015-10-18 17:16:29.677,-36.883247,174.64575,-32.10,-46.41,43.77,-1552.91,2952,20609.70,4.18,166.60,-77.18
2015-10-18 17:16:30.202,-36.883247,174.64575,-29.43,-43.62,43.49,-1631.91,2744.48,20680.70,-21.82,135.60,-55.18
2015-10-18 17:16:30.489,-36.883247,174.64575,-28.28,-42.70,43.38,-1327.91,3100.48,20257.70,-13.82,140.60,-49.18
2015-10-18 17:16:30.982,-36.883247,174.64575,-27.06,-41.56,43.25,-1565.91,310,20582.70,11.18,159.60,-44.18
2015-10-18 17:16:31.525,-36.883247,174.64575,-23.37,-37.29,41.73,-1780.91,302,20058.70,-6.82,175.60,-11.18
2015-10-18 17:16:31.785,-36.883247,174.64575,-22.31,-35.87,41.16,-2224.91,2991,19739.70,-4.82,187.60,-1.18
2015-10-18 17:16:32.207,-36.883247,174.64575,-21.34,-34.80,40.66,-2333.91,282,20124.70,-17.82,177.60,-0.18
2015-10-18 17:16:32.713,174.64555,174.64575,-19.84,-33.42,40.13,-1863.91,269,20174.70,-8.82,182.60,-15.18
2015-10-18 17:16:34.019,-36.884434,174.64555,-10.12,-26.62,39.19,-1369.91,2444,20416.70,3.18,211.60,-77.18
2015-10-18 17:16:34.560,-36.884434,174.64555,-8.05,-25.88,39.62,-1570.91,227,20397.70,23.18,182.60,-77.18
2015-10-18 17:16:34.937,-36.884434,174.64555,-3.41,-23.68,40.41,-1221.91,1950,20785.70,9.18,210.60,-92.18
2015-10-18 17:16:35.341,-36.884434,174.64555,-0.09,-22.18,41.32,-1226.91,209,20790.70,24.18,195.60,-97.18
2015-10-18 17:16:35.587,-36.884434,174.64555,2.76,-20.82,42.36,-1204.91,240,20443.70,14.18,174.60,-94.18
2015-10-18 17:16:35.858,-36.884434,174.64555,4.56,-20.14,42.80,-1310.91,218,20417.70,-5.82,170.60,-97.18
2015-10-18 17:16:36.123,-36.884434,174.64555,6.30,-20.09,43.53,-1565.91,211,20227.70,29.18,132.60,-97.18
2015-10-18 17:16:36.388,-36.884434,174.64555,8.19,-19.89,44.40,-1489.91,2392.48,20958.70,35.18,169.60,-102.18
2015-10-18 17:16:36.643,-36.884434,174.64555,9.93,-19.73,45.12,-919.91,245,20357.70,11.18,158.60,-103.18
2015-10-18 17:16:37.437,-36.884434,174.64555,13.78,-18.68,47.07,-1225.91,221,20055.70,1.18,145.60,-101.18
2015-10-18 17:16:37.697,-36.884434,174.64555,17.69,-17.36,48.50,-1262.91,2268.48,20824.70,10.18,155.60,-103.18
2015-10-18 17:16:38.100,-36.884434,174.64555,19.79,-16.68,49.14,-781.91,2195.48,19844.70,-16.82,187.60,-106.18
2015-10-18 17:16:38.357,-36.884434,174.64555,22.83,-15.81,50.73,-737.91,172,20415.70,38.18,205.60,-112.18
2015-10-18 17:16:38.891,-36.884434,174.64555,25.12,-14.83,51.62,-1069.91,1524.48,20720.70,-24.82,220.60,-110.18
2015-10-18 17:16:39.273,-36.884434,174.64555,28.53,-13.69,55.11,-1149.91,1802.48,20576.70,65.18,120.60,-106.18
2015-10-18 17:16:39.543,-36.884434,174.64555,30.72,-12.77,56.22,-981.91,162,19861.70,-7.82,146.60,-105.18
2015-10-18 17:16:40.067,174.64507,174.64555,32.67,-11.66,57.60,-744.91,192,20632.70,13.18,196.60,-108.18
2015-10-18 17:16:40.321,-36.885338,174.64507,36.72,-9.16,60.41,-952.91,1976,20625.70,6.18,209.60,-110.18
2015-10-18 17:16:40.602,-36.885338,174.64507,38.99,-7.19,62.91,-1280.91,2041.48,20635.70,34.18,242.60,-118.18
2015-10-18 17:16:40.991,-36.885338,174.64507,40.88,-5.49,65.48,-1375.91,2228.48,20727.70,49.18,196.60,-112.18
2015-10-18 17:16:41.247,-36.885338,174.64507,43.42,-2.92,68.91,-1054.91,210,20395.70,7.18,171.60,-115.18
2015-10-18 17:16:41.644,-36.885338,174.64507,45.05,-1.40,70.91,-1535.91,2188.48,19923.70,21.18,161.60,-120.18
2015-10-18 17:16:41.898,-36.885338,174.64507,47.85,0.95,74.40,-1000.91,2546.48,21017.70,45.18,168.60,-146.18
2015-10-18 17:16:42.166,-36.885338,174.64507,49.75,2.11,76.48,-1059.91,2502.48,19793.70,18.18,137.60,-150.18
2015-10-18 17:16:42.429,-36.885338,174.64507,51.86,3.96,79.14,-803.91,249,20167.70,21.18,164.60,-162.18
2015-10-18 17:16:42.828,-36.885338,174.64507,53.92,6.48,82.66,-1003.91,2652.48,20431.70,22.18,200.60,-162.18
2015-10-18 17:16:43.087,-36.885338,174.64507,56.22,10.69,88.53,-1083.91,2715.48,20280.70,39.18,191.60,-134.18
2015-10-18 17:16:43.466,-36.885338,174.64507,57.12,14.36,92.61,-1265.91,2325.48,20166.70,-7.82,197.60,-108.18
2015-10-18 17:16:44.000,-36.885338,174.64507,57.58,19.06,98.39,-1570.91,2043.48,20252.70,-18.82,185.60,-79.18
2015-10-18 17:16:44.613,-36.885338,174.64507,57.30,24.48,106.20,-1671.91,174,20408.70,20.18,189.60,-74.18
2015-10-18 17:16:44.666,-36.885338,174.64507,56.73,28.24,111.41,-1879.91,1064.48,20559.70,-12.82,163.60,-72.18
2015-10-18 17:16:45.059,-36.88575,174.64484,56.28,30.59,114.93,-1537.91,119,20298.70,19.18,168.60,-76.18
2015-10-18 17:16:45.363,-36.88575,174.64484,55.44,34.12,119.99,-1577.91,1638.48,20326.70,26.18,172.60,-78.18
2015-10-18 17:16:45.711,-36.88575,174.64484,54.71,36.80,123.61,-1698.91,195,20494.70,18.18,178.60,-77.18
2015-10-18 17:16:45.976,-36.88575,174.64484,53.41,39.85,128.43,-1763.91,250,20484.70,20.18,174.60,-79.18
2015-10-18 17:16:46.372,-36.88575,174.64484,52.33,41.39,131.24,-1646.91,242,20450.70,-2.82,183.60,-78.18
2015-10-18 17:16:46.777,-36.88575,174.64484,50.35,43.19,135.45,-1661.91,250,20509.70,27.18,191.60,-63.18
2015-10-18 17:16:47.039,-36.88575,174.64484,48.07,44.67,138.29,-1562.91,2191.48,20846.70,-50.82,202.60,-48.18
2015-10-18 17:16:47.428,-36.88575,174.64484,46.32,45.38,140.21,-2123.91,170,20112.70,27.18,174.60,-36.18
2015-10-18 17:16:47.686,-36.88575,174.64484,43.42,46.13,142.60,-1437.91,2145,20196.70,9.18,164.60,-25.18
2015-10-18 17:16:48.073,-36.88575,174.64484,41.36,46.52,144.14,-1576.91,209,20553.70,11.18,191.60,-30.18
2015-10-18 17:16:48.477,-36.88575,174.64484,38.38,47.96,145.76,-1499.91,153,20783.70,-0.82,172.60,-21.18
2015-10-18 17:16:48.739,-36.88575,174.64484,35.84,48.66,147.82,-1365.91,115,20325.70,24.18,162.60,-50.18
2015-10-18 17:16:49.007,-36.88575,174.64484,34.08,49.11,149.47,-1628.91,203,20641.70,31.18,177.60,-57.18
2015-10-18 17:16:49.424,-36.88575,174.64484,32.59,49.46,150.91,-1395.91,255,20341.70,17.18,169.60,-74.18
2015-10-18 17:16:49.653,174.64468,174.64484,30.43,50.62,153.16,-1495.91,268,20504.70,21.18,174.60,-86.18
2015-10-18 17:16:49.930,-36.885986,174.64468,28.95,51.69,154.48,-1482.91,2574,20495.70,7.18,165.60,-91.18
2015-10-18 17:16:50.182,-36.885986,174.64468,27.47,52.72,155.74,-1300.91,3079,20172.70,4.18,174.60,-96.18
2015-10-18 17:16:50.443,-36.885986,174.64468,25.91,53.56,157.00,-1318.91,346,20339.70,11.18,169.60,-94.18
2015-10-18 17:16:50.829,-36.885986,174.64468,24.29,54.35,158.07,-1378.91,347,20429.70,-5.82,176.60,-98.18
2015-10-18 17:16:51.099,-36.885986,174.64468,21.65,55.25,159.78,-1369.91,3304,20249.70,7.18,182.60,-92.18
2015-10-18 17:16:51.498,-36.885986,174.64468,20.03,55.51,161.01,-1258.91,342,20359.70,20.18,167.60,-90.18
2015-10-18 17:16:51.756,-36.885986,174.64468,17.33,54.59,162.47,-1446.91,278,20513.70,-2.82,192.60,-95.18
2015-10-18 17:16:52.274,-36.885986,174.64468,15.83,54.27,163.42,-1282.91,2503.48,20381.70,13.18,161.60,-100.18
2015-10-18 17:16:52.674,-36.885986,174.64468,12.47,54.82,165.27,-1460.91,203,20399.70,3.18,165.60,-105.18
2015-10-18 17:16:52.940,-36.885986,174.64468,9.98,55.90,166.49,-1192.91,174,20240.70,9.18,171.60,-107.18
2015-10-18 17:16:53.323,-36.885986,174.64468,8.32,56.76,167.46,-1450.91,2742.48,20326.70,26.18,168.60,-105.18
2015-10-18 17:16:53.590,-36.885986,174.64468,5.72,57.97,168.48,-1306.91,254,20601.70,3.18,179.60,-112.18
2015-10-18 17:16:53.849,-36.885986,174.64468,3.92,58.43,169.08,-1219.91,225,20510.70,4.18,174.60,-105.18
2015-10-18 17:16:54.257,-36.885986,174.64468,2.25,58.66,169.69,-1340.91,169,20438.70,4.18,163.60,-106.18
2015-10-18 17:16:54.667,-36.885986,174.64468,-0.42,58.27,170.58,-1232.91,183,20576.70,6.18,173.60,-107.18
2015-10-18 17:17:01.361,-36.885986,174.64468,-41.06,93.79,160.80,81.09,4089.4,19427.70,3.18,153.60,-264.18
2015-10-18 17:17:01.624,-36.885986,174.64468,-42.11,100.56,153.79,700.09,338,20753.70,-49.82,222.60,-286.18
2015-10-18 17:17:02.274,-36.885986,174.64468,-41.58,108.72,146.27,36.09,3546,20116.70,-7.82,142.60,-293.18
2015-10-18 17:17:02.546,-36.885986,174.64468,-41.17,111.91,143.55,569.09,3153,20421.70,-8.82,175.60,-262.18
2015-10-18 17:17:02.798,-36.885986,174.64468,-40.56,113.63,141.41,-444.91,301,20434.70,19.18,152.60,-239.18
