Time,Data,Latitude,Longitude
2015-10-18 17:39:24.775,"!!!VER:1.9,AN0:-16.82,AN1:170.60,AN2:-103.18,AN3:-1490.91,AN4:2!!!VER:1.9,AN0:13.18,AN1:175.60,AN2:-104.18,AN3:-1536.91,AN4:3306.48,AN5:20389.70,RLL:-68.98,PCH:2.38,YAW:18.73,IMUH:0,TOW:0***",-36.887974,174.66368
2015-10-18 17:39:25.040,"!!!VER:1.9,AN0:-4.82,AN1:171.60,AN2:-104.18,AN3:-1488.91,AN4:31!!!VER:1.9,AN0:22.18,AN1:182.60,AN2:-105.18,AN3:-1591.91,AN4:3405.48,AN5:20515.70,RLL:-67.95,PCH:2.12,YAW:18.16,IMUH:0,TOW:0***",-36.887974,174.66368
2015-10-18 17:39:25.442,"PPPpTm:20013,mLc:910,DtM:49,gsc:0,adc:0,rsc:0,rbc:0,gms:0,imu:0!!!VER:1.9,AN0:21.18,AN1:182.60,AN2:-104.18,AN3:-1575.91,AN4:3332.48,AN5:20518.70,RLL:-66.93,PCH:1.90,YAW:17.10,IMUH:0,TOW:0***
!!!VER:1.9,AN0:14.18,AN1:177.60,AN2:-104.18,AN3:-1524.91,AN4:327",-36.887974,174.66368
2015-10-18 17:39:25.820,"!!!VER:1.9,AN0:9.18,AN1:180.60,AN2:-104.18,AN3:-1582.91,AN4:304!!!VER:1.9,AN0:-25.82,AN1:168.60,AN2:-102.18,AN3:-1364.91,AN4:2691.48,AN5:20334.70,RLL:-65.33,PCH:1.62,YAW:16.12,IMUH:0,TOW:0**
!!!VER:1.9,AN0:16.18,AN1:183.60,AN2:-104.18,AN3:-1591.91,AN4:310",-36.887974,174.66368
2015-10-18 17:39:26.086,"!!!VER:1.9,AN0:-23.82,AN1:168.60,AN2:-102.18,AN3:-1382.91,AN4:2!!!VER:1.9,AN0:13.18,AN1:182.60,AN2:-103.18,AN3:-1565.91,AN4:3043.48,AN5:20496.70,RLL:-63.63,PCH:1.41,YAW:14.62,IMUH:0,TOW:0***",-36.887974,174.66368
2015-10-18 17:39:26.489,"!!!VER:1.9,AN0:-25.82,AN1:166.60,AN2:-101.18,AN3:-1372.91,AN4:2!!!VER:1.9,AN0:-28.82,AN1:164.60,AN2:-103.18,AN3:-1411.91,AN4:2902.48,AN5:20221.70,RLL:-62.58,PCH:1.30,YAW:14.22,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-7.82,AN1:173.60,AN2:-102.18,AN3:-1505.91,AN4:280",-36.887974,174.66368
2015-10-18 17:39:26.735,"!!!VER:1.9,AN0:-27.82,AN1:166.60,AN2:-103.18,AN3:-1430.91,AN4:2!!!VER:1.9,AN0:22.18,AN1:180.60,AN2:-104.18,AN3:-1507.91,AN4:3249.48,AN5:20456.70,RLL:-60.88,PCH:1.19,YAW:12.91,IMUH:0,TOW:0***",-36.887974,174.66368
2015-10-18 17:39:26.996,"!!!VER:1.9,AN0:6.18,AN1:175.60,AN2:-102.18,AN3:-1527.91,AN4:300!!!VER:1.9,AN0:17.18,AN1:180.60,AN2:-104.18,AN3:-1617.91,AN4:3389.48,AN5:20623.70,RLL:-59.78,PCH:1.15,YAW:12.52,IMUH:0,TOW:0***",-36.887974,174.66368
2015-10-18 17:39:27.524,"!!!VER:1.9,AN0:19.18,AN1:179.60,AN2:-104.18,AN3:-1550.91,AN4:34!!!VER:1.9,AN0:13.18,AN1:179.60,AN2:-104.18,AN3:-1523.91,AN4:3381.48,AN5:20505.70,RLL:-58.70,PCH:1.14,YAW:11.68,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-11.82,AN1:171.60,AN2:-104.18,AN3:-1451.91,AN4:29",-36.887974,174.66368
2015-10-18 17:39:27.794,"!!!VER:1.9,AN0:7.18,AN1:174.60,AN2:-102.18,AN3:-1586.91,AN4:280!!!VER:1.9,AN0:-1.82,AN1:166.60,AN2:-103.18,AN3:-1334.91,AN4:2860.48,AN5:20509.70,RLL:-56.42,PCH:1.18,YAW:9.28,IMUH:0,TOW:0***
",-36.887974,174.66368
2015-10-18 17:39:28.041,"!!!VER:1.9,AN0:21.18,AN1:183.60,AN2:-104.18,AN3:-1543.91,AN4:36!!!VER:1.9,AN0:1.18,AN1:177.60,AN2:-103.18,AN3:-1455.91,AN4:3650.48,AN5:20388.70,RLL:-55.23,PCH:1.28,YAW:7.85,IMUH:0,TOW:0***
",-36.887974,174.66368
2015-10-18 17:39:28.312,"!!!VER:1.9,AN0:14.18,AN1:173.60,AN2:-100.18,AN3:-1561.91,AN4:40!!!VER:1.9,AN0:22.18,AN1:174.60,AN2:-101.18,AN3:-1492.91,AN4:4392.48,AN5:20254.70,RLL:-53.91,PCH:1.41,YAW:6.60,IMUH:0,TOW:0***
",-36.887974,174.66368
2015-10-18 17:39:28.572,"!!!VER:1.9,AN0:23.18,AN1:178.60,AN2:-94.18,AN3:-1670.91,AN4:515!!!VER:1.9,AN0:21.18,AN1:182.60,AN2:-93.18,AN3:-1651.91,AN4:5583.48,AN5:20140.70,RLL:-52.49,PCH:1.69,YAW:5.59,IMUH:0,TOW:0***
",-36.887974,174.66368
2015-10-18 17:39:28.831,"!!!VER:1.9,AN0:20.18,AN1:183.60,AN2:-67.18,AN3:-1890.91,AN4:588!!!VER:1.9,AN0:-6.82,AN1:183.60,AN2:-52.18,AN3:-1651.91,AN4:5887.48,AN5:20468.70,RLL:-51.17,PCH:2.36,YAW:4.87,IMUH:0,TOW:0***
",-36.887974,174.66368
2015-10-18 17:39:29.096,"!!!VER:1.9,AN0:-0.82,AN1:187.60,AN2:-33.18,AN3:-1789.91,AN4:592!!!VER:1.9,AN0:10.18,AN1:187.60,AN2:-31.18,AN3:-2020.91,AN4:6362.48,AN5:19812.70,RLL:-50.19,PCH:3.53,YAW:4.43,IMUH:0,TOW:0***
",-36.887974,174.66368
2015-10-18 17:39:29.496,"!!!VER:1.9,AN0:-4.82,AN1:183.60,AN2:-19.18,AN3:-2064.91,AN4:596!!!VER:1.9,AN0:-14.82,AN1:176.60,AN2:-12.18,AN3:-1950.91,AN4:5991.48,AN5:19656.70,RLL:-49.24,PCH:4.86,YAW:4.21,IMUH:0,TOW:0***
!!!VER:1.9,AN0:1.18,AN1:179.60,AN2:0.82,AN3:-1894.91,AN4:6045.48,",-36.887974,174.66368
2015-10-18 17:39:29.876,"!!!VER:1.9,AN0:-11.82,AN1:179.60,AN2:-5.18,AN3:-1543.91,AN4:547!!!VER:1.9,AN0:-27.82,AN1:147.60,AN2:-42.18,AN3:-1559.91,AN4:5767.48,AN5:20222.70,RLL:-47.59,PCH:6.86,YAW:4.02,IMUH:0,TOW:0***
!!!VER:1.9,AN0:14.18,AN1:163.60,AN2:-83.18,AN3:-1517.91,AN4:6327.",174.66367,174.66368
2015-10-18 17:39:30.280,"!!!VER:1.9,AN0:-2.82,AN1:204.60,AN2:-96.18,AN3:-897.91,AN4:5881!!!VER:1.9,AN0:-5.82,AN1:187.60,AN2:-106.18,AN3:-1932.91,AN4:5874.48,AN5:20301.70,RLL:-46.28,PCH:7.65,YAW:2.45,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-13.82,AN1:143.60,AN2:-93.18,AN3:-1341.91,AN4:5294",-36.887962,174.66367
2015-10-18 17:39:30.534,"!!!VER:1.9,AN0:-17.82,AN1:145.60,AN2:-94.18,AN3:-1214.91,AN4:55!!!VER:1.9,AN0:-26.82,AN1:177.60,AN2:-92.18,AN3:-590.91,AN4:5706.48,AN5:20316.70,RLL:-45.03,PCH:8.11,YAW:1.36,IMUH:0,TOW:0***
",-36.887962,174.66367
2015-10-18 17:39:30.926,"!!!VER:1.9,AN0:-9.82,AN1:153.60,AN2:-93.18,AN3:-928.91,AN4:5440!!!VER:1.9,AN0:-19.82,AN1:156.60,AN2:-105.18,AN3:-884.91,AN4:5551.48,AN5:19623.70,RLL:-44.12,PCH:8.44,YAW:0.65,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-19.82,AN1:148.60,AN2:-112.18,AN3:-1161.91,AN4:564",-36.887962,174.66367
2015-10-18 17:39:31.184,"!!!VER:1.9,AN0:-1.82,AN1:150.60,AN2:-123.18,AN3:-1260.91,AN4:55!!!VER:1.9,AN0:40.18,AN1:157.60,AN2:-133.18,AN3:-781.91,AN4:5690.48,AN5:20175.70,RLL:-42.85,PCH:8.36,YAW:-0.37,IMUH:0,TOW:0***
",-36.887962,174.66367
2015-10-18 17:39:31.597,"!!!VER:1.9,AN0:73.18,AN1:147.60,AN2:-137.18,AN3:-1015.91,AN4:58!!!VER:1.9,AN0:-15.82,AN1:149.60,AN2:-139.18,AN3:-598.91,AN4:5467.48,AN5:20320.70,RLL:-41.50,PCH:8.17,YAW:-1.22,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-0.82,AN1:170.60,AN2:-138.18,AN3:-1482.91,AN4:593",-36.887962,174.66367
2015-10-18 17:39:32.018,"!!!VER:1.9,AN0:19.18,AN1:173.60,AN2:-141.18,AN3:-1523.91,AN4:58!!!VER:1.9,AN0:21.18,AN1:163.60,AN2:-138.18,AN3:-465.91,AN4:5981.48,AN5:20518.70,RLL:-40.30,PCH:8.16,YAW:-2.37,IMUH:0,TOW:0***
!!!VER:1.9,AN0:6.18,AN1:181.60,AN2:-136.18,AN3:-938.91,AN4:5524.4",-36.887962,174.66367
2015-10-18 17:39:32.510,"!!!VER:1.9,AN0:-0.82,AN1:162.60,AN2:-130.18,AN3:-1123.91,AN4:54!!!VER:1.9,AN0:11.18,AN1:156.60,AN2:-127.18,AN3:-1433.91,AN4:5288.48,AN5:20343.70,RLL:-38.69,PCH:8.19,YAW:-3.22,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-20.82,AN1:160.60,AN2:-126.18,AN3:-1066.91,AN4:54",-36.887962,174.66367
2015-10-18 17:39:33.039,"!!!VER:1.9,AN0:-10.82,AN1:149.60,AN2:-121.18,AN3:-1139.91,AN4:5!!!VER:1.9,AN0:-43.82,AN1:146.60,AN2:-121.18,AN3:-317.91,AN4:5284.48,AN5:19724.70,RLL:-36.97,PCH:8.41,YAW:-4.68,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-23.82,AN1:157.60,AN2:-120.18,AN3:-1093.91,AN4:48",-36.887962,174.66367
2015-10-18 17:39:33.435,"!!!VER:1.9,AN0:19.18,AN1:173.60,AN2:-119.18,AN3:-1140.91,AN4:50!!!VER:1.9,AN0:5.18,AN1:170.60,AN2:-117.18,AN3:-1219.91,AN4:4813.48,AN5:20092.70,RLL:-35.18,PCH:8.88,YAW:-6.34,IMUH:0,TOW:0***
!!!VER:1.9,AN0:23.18,AN1:162.60,AN2:-121.18,AN3:-1482.91,AN4:4325",-36.887962,174.66367
2015-10-18 17:39:33.824,"!!!VER:1.9,AN0:-3.82,AN1:170.60,AN2:-117.18,AN3:-740.91,AN4:479!!!VER:1.9,AN0:21.18,AN1:159.60,AN2:-118.18,AN3:-535.91,AN4:4542.48,AN5:20214.70,RLL:-33.86,PCH:9.40,YAW:-7.58,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-5.82,AN1:181.60,AN2:-108.18,AN3:-1082.91,AN4:4306",-36.887962,174.66367
2015-10-18 17:39:34.332,"!!!VER:1.9,AN0:-19.82,AN1:154.60,AN2:-101.18,AN3:-1107.91,AN4:4!!!VER:1.9,AN0:0.18,AN1:170.60,AN2:-99.18,AN3:-1378.91,AN4:3874.48,AN5:20104.70,RLL:-32.58,PCH:10.23,YAW:-8.62,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-36.82,AN1:154.60,AN2:-94.18,AN3:-1192.91,AN4:4314",-36.887962,174.66367
2015-10-18 17:39:34.613,"!!!VER:1.9,AN0:-8.82,AN1:135.60,AN2:-108.18,AN3:-1248.91,AN4:39!!!VER:1.9,AN0:-18.82,AN1:170.60,AN2:-111.18,AN3:-1322.91,AN4:3586.48,AN5:20361.70,RLL:-30.92,PCH:11.20,YAW:-9.59,IMUH:0,TOW:0**",-36.887962,174.66367
2015-10-18 17:39:34.860,"!!!VER:1.9,AN0:-13.82,AN1:148.60,AN2:-119.18,AN3:-256.91,AN4:34!!!VER:1.9,AN0:13.18,AN1:176.60,AN2:-125.18,AN3:-449.91,AN4:3550.48,AN5:20478.70,RLL:-30.26,PCH:11.55,YAW:-10.28,IMUH:0,TOW:0***",-36.887962,174.66367
2015-10-18 17:39:35.131,"!!!VER:1.9,AN0:3.18,AN1:182.60,AN2:-126.18,AN3:-1033.91,AN4:311!!!VER:1.9,AN0:-22.82,AN1:217.60,AN2:-128.18,AN3:-50.91,AN4:3133.48,AN5:20075.70,RLL:-29.58,PCH:12.44,YAW:-11.25,IMUH:0,TOW:0**
",-36.887962,174.66367
2015-10-18 17:39:35.667,"!!!VER:1.9,AN0:-19.82,AN1:179.60,AN2:-128.18,AN3:-966.91,AN4:31!!!VER:1.9,AN0:-9.82,AN1:214.60,AN2:-130.18,AN3:-803.91,AN4:2868.48,AN5:20664.70,RLL:-29.22,PCH:13.37,YAW:-12.26,IMUH:0,TOW:0**
!!!VER:1.9,AN0:16.18,AN1:158.60,AN2:-116.18,AN3:-728.91,AN4:2753",174.6631,174.66367
2015-10-18 17:39:36.050,"!!!VER:1.9,AN0:-29.82,AN1:167.60,AN2:-100.18,AN3:-1077.91,AN4:3!!!VER:1.9,AN0:-47.82,AN1:180.60,AN2:-89.18,AN3:-974.91,AN4:2995.48,AN5:19895.70,RLL:-27.56,PCH:14.53,YAW:-13.57,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-27.82,AN1:186.60,AN2:-92.18,AN3:-1978.91,AN4:294",-36.88837,174.6631
2015-10-18 17:39:36.450,"!!!VER:1.9,AN0:21.18,AN1:176.60,AN2:-90.18,AN3:-1543.91,AN4:350!!!VER:1.9,AN0:-24.82,AN1:163.60,AN2:-78.18,AN3:-1887.91,AN4:2889.48,AN5:20209.70,RLL:-26.57,PCH:15.86,YAW:-14.08,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-21.82,AN1:146.60,AN2:-70.18,AN3:-1728.91,AN4:32",-36.88837,174.6631
2015-10-18 17:39:36.710,"!!!VER:1.9,AN0:-41.82,AN1:155.60,AN2:-56.18,AN3:-1638.91,AN4:27!!!VER:1.9,AN0:-30.82,AN1:164.60,AN2:-51.18,AN3:-2120.91,AN4:2990.48,AN5:19684.70,RLL:-25.68,PCH:17.09,YAW:-13.87,IMUH:0,TOW:0**",-36.88837,174.6631
2015-10-18 17:39:37.131,"!!!VER:1.9,AN0:25.18,AN1:188.60,AN2:-39.18,AN3:-2061.91,AN4:339!!!VER:1.9,AN0:28.18,AN1:154.60,AN2:-22.18,AN3:-2767.91,AN4:2608.48,AN5:20958.70,RLL:-24.46,PCH:18.30,YAW:-13.61,IMUH:0,TOW:0***!!!VER:1.9,AN0:-51.82,AN1:142.60,AN2:-14.18,AN3:-2463.91,AN4:251",-36.88837,174.6631
2015-10-18 17:39:37.369,"!!!VER:1.9,AN0:45.18,AN1:194.60,AN2:-10.18,AN3:-2475.91,AN4:316!!!VER:1.9,AN0:12.18,AN1:194.60,AN2:-2.18,AN3:-2443.91,AN4:2410.48,AN5:20733.70,RLL:-22.90,PCH:20.52,YAW:-13.08,IMUH:0,TOW:0***",-36.88837,174.6631
2015-10-18 17:39:37.755,"!!!VER:1.9,AN0:21.18,AN1:174.60,AN2:3.82,AN3:-2832.91,AN4:3251.!!!VER:1.9,AN0:8.18,AN1:149.60,AN2:-0.18,AN3:-2804.91,AN4:2831.48,AN5:21180.70,RLL:-21.58,PCH:21.98,YAW:-12.81,IMUH:0,TOW:0***
!!!VER:1.9,AN0:1.18,AN1:165.60,AN2:2.82,AN3:-2419.91,AN4:2731.48,",-36.88837,174.6631
2015-10-18 17:39:38.161,"!!!VER:1.9,AN0:4.18,AN1:188.60,AN2:-5.18,AN3:-2473.91,AN4:2890.!!!VER:1.9,AN0:-32.82,AN1:195.60,AN2:-16.18,AN3:-2036.91,AN4:2926.48,AN5:20046.70,RLL:-19.90,PCH:24.22,YAW:-12.68,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-13.82,AN1:179.60,AN2:-21.18,AN3:-1850.91,AN4:28",-36.88837,174.6631
2015-10-18 17:39:38.412,"!!!VER:1.9,AN0:-50.82,AN1:183.60,AN2:-20.18,AN3:-2276.91,AN4:22!!!VER:1.9,AN0:17.18,AN1:202.60,AN2:-37.18,AN3:-2504.91,AN4:2935.48,AN5:20576.70,RLL:-18.26,PCH:26.37,YAW:-13.24,IMUH:0,TOW:0***",-36.88837,174.6631
2015-10-18 17:39:38.815,"!!!VER:1.9,AN0:-15.82,AN1:202.60,AN2:-42.18,AN3:-1468.91,AN4:28!!!VER:1.9,AN0:-23.82,AN1:187.60,AN2:-44.18,AN3:-1532.91,AN4:2877.48,AN5:20026.70,RLL:-17.50,PCH:27.82,YAW:-13.84,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-10.82,AN1:188.60,AN2:-48.18,AN3:-2058.91,AN4:30",-36.88837,174.6631
2015-10-18 17:39:39.090,"!!!VER:1.9,AN0:-13.82,AN1:176.60,AN2:-49.18,AN3:-1407.91,AN4:29!!!VER:1.9,AN0:-19.82,AN1:198.60,AN2:-54.18,AN3:-2147.91,AN4:2663.48,AN5:21093.70,RLL:-16.44,PCH:29.96,YAW:-14.86,IMUH:0,TOW:0**",-36.88837,174.6631
2015-10-18 17:39:39.336,"!!!VER:1.9,AN0:-5.82,AN1:201.60,AN2:-57.18,AN3:-1375.91,AN4:299!!!VER:1.9,AN0:-7.82,AN1:221.60,AN2:-57.18,AN3:-1472.91,AN4:2538.48,AN5:20827.70,RLL:-15.91,PCH:31.62,YAW:-15.73,IMUH:0,TOW:0***",-36.88837,174.6631
2015-10-18 17:39:39.871,"!!!VER:1.9,AN0:10.18,AN1:221.60,AN2:-60.18,AN3:-2149.91,AN4:279!!!VER:1.9,AN0:-31.82,AN1:222.60,AN2:-61.18,AN3:-1496.91,AN4:2680.48,AN5:20131.70,RLL:-15.20,PCH:33.43,YAW:-16.65,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-6.82,AN1:172.60,AN2:-62.18,AN3:-1548.91,AN4:310",-36.88837,174.6631
2015-10-18 17:39:40.264,"!!!VER:1.9,AN0:12.18,AN1:170.60,AN2:-58.18,AN3:-1570.91,AN4:300!!!VER:1.9,AN0:-5.82,AN1:200.60,AN2:-63.18,AN3:-1854.91,AN4:2543.48,AN5:20126.70,RLL:-13.94,PCH:36.29,YAW:-18.10,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-19.82,AN1:198.60,AN2:-62.18,AN3:-1803.91,AN4:290",-36.88837,174.6631
2015-10-18 17:39:41.188,"!!!VER:1.9,AN0:-33.82,AN1:215.60,AN2:-60.18,AN3:-2456.91,AN4:31!!!VER:1.9,AN0:-3.82,AN1:196.60,AN2:-65.18,AN3:-1787.91,AN4:2517.48,AN5:20391.70,RLL:-12.94,PCH:38.57,YAW:-19.23,IMUH:0,TOW:0**
!!!VER:1.9,AN0:-30.82,AN1:195.60,AN2:-67.18,AN3:-842.91,AN4:2949",-36.88837,174.6631
2015-10-18 17:39:41.446,"!!!VER:1.9,AN0:-7.82,AN1:198.60,AN2:-64.18,AN3:-1599.91,AN4:235!!!VER:1.9,AN0:-41.82,AN1:155.60,AN2:-63.18,AN3:-1502.91,AN4:2590.48,AN5:20611.70,RLL:-10.82,PCH:43.32,YAW:-21.58,IMUH:0,TOW:0**",-36.88837,174.6631
2015-10-18 17:39:41.843,"!!!VER:1.9,AN0:0.18,AN1:174.60,AN2:-61.18,AN3:-1576.91,AN4:2437!!!VER:1.9,AN0:23.18,AN1:206.60,AN2:-67.18,AN3:-2062.91,AN4:2840.48,AN5:19778.70,RLL:-9.90,PCH:44.49,YAW:-22.26,IMUH:0,TOW:0***
!!!VER:1.9,AN0:28.18,AN1:205.60,AN2:-75.18,AN3:-1675.91,AN4:2697",-36.88837,174.6631
2015-10-18 17:39:42.094,"!!!VER:1.9,AN0:34.18,AN1:206.60,AN2:-65.18,AN3:-1444.91,AN4:268!!!VER:1.9,AN0:-39.82,AN1:151.60,AN2:-63.18,AN3:-1767.91,AN4:2712.48,AN5:21407.70,RLL:-9.22,PCH:46.99,YAW:-23.49,IMUH:0,TOW:0***",-36.88837,174.6631
2015-10-18 17:39:42.370,"!!!VER:1.9,AN0:-40.82,AN1:191.60,AN2:-70.18,AN3:-1232.91,AN4:25!!!VER:1.9,AN0:38.18,AN1:120.60,AN2:-71.18,AN3:-1804.91,AN4:3587.48,AN5:21394.70,RLL:-8.61,PCH:48.16,YAW:-24.33,IMUH:0,TOW:0***",-36.88837,174.6631
2015-10-18 17:39:42.753,"!!!VER:1.9,AN0:-64.82,AN1:121.60,AN2:-69.18,AN3:-992.91,AN4:274!!!VER:1.9,AN0:51.18,AN1:159.60,AN2:-74.18,AN3:-1425.91,AN4:2438.48,AN5:21364.70,RLL:-8.07,PCH:49.00,YAW:-25.05,IMUH:0,TOW:0***
!!!VER:1.9,AN0:-17.82,AN1:171.60,AN2:-76.18,AN3:-690.91,AN4:2701",-36.88837,174.6631
2015-10-18 17:39:43.027,"!!!VER:1.9,AN0:-7.82,AN1:263.60,AN2:-87.18,AN3:-1670.91,AN4:223!!!VER:1.9,AN0:-1.82,AN1:130.60,AN2:-85.18,AN3:-1755.91,AN4:2488.48,AN5:20867.70,RLL:-7.45,PCH:50.96,YAW:-26.45,IMUH:0,TOW:0***",-36.88837,174.6631
